  [50 50 20 48 23 50 50 50 50 50 50 50 37 50 0 50 21 48 50 50 28 50 16 50 50 24 50 50 50 50 50 15 50 50 50 35 23 50 50 50]
  [32 31 50 50 50 15 50 50 50 12 43 16 50 45 50 0 50 50 50 50 50 49 50 26 50 50 26 50 50 46 41 50 13 50 50 50 50 50 50 37]
  [50 50 23 41 4 50 50 50 50 50 50 50 43 50 21 50 0 49 50 50 9 50 5 50 50 44 50 50 50 50 50 29 50 50 50 25 9 50 50 50]
  [26 50 29 17 50 49 41 42 23 50 47 50 14 39 48 50 49 0 49 37 46 43 50 50 28 50 49 33 18 33 18 35 48 33 29 29 41 24 41 50]
  [40 50 50 50 50 37 50 50 28 40 9 36 50 11 50 50 50 49 0 50 50 6 50 50 50 50 26 50 50 16 38 50 50 41 50 50 50 30 50 50]
  [50 50 50 30 50 50 20 20 32 50 50 50 50 50 50 50 50 37 50 0 50 50 50 50 11 50 50 14 18 47 49 50 50 14 17 45 50 28 15 50]
  [50 50 24 35 11 50 48 50 50 50 50 50 43 50 28 50 9 46 50 50 0 50 15 50 50 50 50 49 50 50 50 33 50 50 44 18 7 50 50 50]
  [35 50 50 50 50 34 50 50 24 37 7 33 50 6 50 49 50 43 6 50 50 0 50 50 50 50 23 50 46 10 32 50 47 39 50 50 50 26 50 50]
  [50 50 22 44 7 50 50 50 50 50 50 50 43 50 16 50 5 50 50 50 15 50 0 50 50 40 50 50 50 50 50 26 50 50 50 28 12 50 50 50]
  [31 14 50 50 50 33 50 50 50 32 50 36 42 50 50 26 50 50 50 50 50 50 50 0 50 39 45 50 50 50 39 44 17 50 50 50 50 50 50 26]
  [50 50 46 19 50 50 16 17 31 50 50 50 41 50 50 50 50 28 50 11 50 50 50 50 0 50 50 7 10 46 43 50 50 19 7 34 50 28 14 50]
  [50 43 36 50 46 50 50 50 50 50 50 50 43 50 24 50 44 50 50 50 50 50 40 39 50 0 50 50 50 50 50 24 50 50 50 50 45 50 50 50]
  [28 50 50 50 50 12 50 50 38 15 17 10 50 21 50 26 50 49 26 50 50 23 50 45 50 50 0 50 50 23 31 50 28 50 50 50 50 42 50 50]
  [50 50 48 20 50 50 9 10 37 50 50 50 45 50 50 50 50 33 50 14 49 50 50 50 7 50 50 0 16 50 49 50 50 25 5 33 49 35 8 50]
  [42 50 41 15 50 50 25 26 23 50 50 50 32 43 50 50 50 18 50 18 50 46 50 50 10 50 50 16 0 38 33 50 50 18 14 32 47 20 24 50]
  [26 50 50 48 50 31 50 50 16 34 14 31 40 6 50 46 50 33 16 47 50 10 50 50 46 50 23 50 38 0 22 50 41 34 50 50 50 19 50 50]
  [9 50 40 36 50 31 50 50 22 33 33 33 19 27 50 41 50 18 38 49 50 32 50 39 43 50 31 49 33 22 0 41 31 41 46 46 50 26 50 50]
  [41 50 12 39 32 50 50 50 50 50 50 50 23 50 15 50 29 35 50 50 33 50 26 44 50 24 50 50 50 50 41 0 50 50 50 30 26 50 50 50]
  [22 28 50 50 50 16 50 50 50 15 42 19 41 42 50 13 50 48 50 50 50 47 50 17 50 50 28 50 50 41 31 50 0 50 50 50 50 50 50 37]
  [50 50 50 33 50 50 33 33 20 50 46 50 47 38 50 50 50 33 41 14 50 39 50 50 19 50 50 25 18 34 41 50 50 0 26 50 50 16 28 50]
  [50 50 42 15 50 50 12 14 36 50 50 50 40 50 50 50 50 29 50 17 44 50 50 50 7 50 50 5 14 50 46 50 50 26 0 28 44 33 13 50]
  [50 50 18 17 28 50 35 37 49 50 50 50 29 50 35 50 25 29 50 45 18 50 28 50 34 50 50 33 32 50 46 30 50 50 28 0 16 49 39 50]
  [50 50 17 32 12 50 49 50 50 50 50 50 36 50 23 50 9 41 50 50 7 50 12 50 50 45 50 49 47 50 50 26 50 50 44 16 0 50 50 50]
  [34 50 50 33 50 48 44 44 4 50 32 49 36 24 50 50 50 24 30 28 50 26 50 50 28 50 42 35 20 19 26 50 50 16 33 49 50 0 41 50]
  [50 50 50 28 50 50 6 5 44 50 50 50 50 50 50 50 50 41 50 15 50 50 50 50 14 50 50 8 24 50 50 50 50 28 13 39 50 41 0 50]
  [50 12 50 50 50 50 50 50 50 48 50 50 50 50 50 37 50 50 50 50 50 50 50 26 50 50 50 50 50 50 50 50 37 50 50 50 50 50 50 0]
];
