  [42 26 25 38 50 5 26 38 30 28 50 50 37 31 20 42 38 33 43 14 50 48 50 27 50 34 31 0 39 47 41 50 20 15 50 49 50 38 42 48]
  [50 50 15 50 50 34 50 50 34 31 50 50 34 50 25 50 50 50 36 50 50 50 50 50 50 50 50 39 0 50 12 50 39 27 50 50 20 32 50 43]
  [7 39 47 50 50 47 29 50 24 50 50 50 50 50 38 50 50 50 24 41 50 38 50 50 50 50 50 47 50 0 50 7 50 40 50 50 50 50 30 50]
  [50 50 22 50 42 37 50 50 44 24 50 50 25 50 32 50 43 45 48 50 50 50 44 50 50 50 50 41 12 50 0 50 36 34 50 50 12 22 50 31]
  [13 39 50 50 50 50 30 50 30 50 50 50 50 50 43 50 50 50 31 42 50 34 50 50 50 50 50 50 50 7 50 0 50 45 50 50 50 50 27 50]
  [50 44 31 36 32 20 46 50 46 13 41 50 20 40 32 50 19 15 50 33 50 50 34 34 40 30 36 20 39 50 36 50 0 28 50 50 46 23 50 30]
  [34 33 13 50 50 11 28 50 18 30 50 50 38 44 5 50 46 43 29 23 50 50 50 41 50 49 46 15 27 40 34 45 28 0 50 50 45 39 45 50]
  [50 50 50 28 50 50 50 31 50 50 50 17 50 31 50 23 50 50 50 50 5 50 50 33 50 33 29 50 50 50 50 50 50 50 0 40 50 50 50 50]
  [50 25 50 46 50 50 32 16 50 50 50 50 50 27 50 21 50 50 50 35 37 19 50 32 50 48 35 49 50 50 50 50 50 50 40 0 50 50 26 50]
  [50 50 33 50 45 49 50 50 50 33 50 50 31 50 43 50 50 50 50 50 50 50 46 50 50 50 50 50 20 50 12 50 46 45 50 50 0 28 50 34]
  [50 50 33 50 21 36 50 50 50 10 46 50 4 50 40 50 22 27 50 50 50 50 23 50 47 50 50 38 32 50 22 50 23 39 50 50 28 0 50 11]
  [32 19 50 50 50 45 17 32 40 50 50 50 50 38 46 40 50 50 48 29 50 9 50 42 50 50 46 42 50 30 50 27 50 45 50 26 50 50 0 50]
  [50 50 45 50 11 46 50 50 50 20 40 50 12 50 50 50 21 28 50 50 50 50 13 50 42 50 50 48 43 50 31 50 30 50 50 50 34 11 50 0]
];
