  [50 50 49 50 50 50 50 50 50 18 50 50 31 50 50 0 50 48 50 50 50 50 50 50 50 50 50 33 50 50 34 50 50 50 23 48 50 39 50 50]
  [24 48 34 20 50 48 44 19 46 50 24 15 50 50 50 50 0 40 42 50 24 43 23 17 41 31 49 50 44 20 49 23 25 17 50 50 22 39 27 7]
  [31 50 7 34 50 50 50 24 50 42 50 49 50 50 50 48 40 0 50 14 43 50 50 31 40 10 50 50 26 50 14 23 50 50 33 50 37 12 20 35]
  [50 29 50 37 50 10 17 48 18 50 35 26 50 50 16 50 42 50 0 50 50 50 19 50 50 50 26 49 50 44 50 47 50 31 50 34 50 50 50 42]
  [36 50 21 48 50 50 50 37 50 44 50 50 50 50 50 50 50 14 50 0 48 50 50 39 39 21 50 50 22 50 22 37 50 50 35 50 43 25 27 47]
  [12 50 39 41 50 50 50 34 50 50 39 40 50 50 50 50 24 43 50 48 0 18 46 13 20 34 50 50 31 29 50 38 14 37 50 50 6 48 23 28]
  [25 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 43 50 50 50 18 0 50 29 14 45 50 50 32 44 50 50 26 50 50 50 22 50 34 45]
  [47 36 50 26 50 27 22 34 29 50 18 9 50 50 32 50 23 50 19 50 46 50 0 40 50 50 28 50 50 25 50 35 41 12 50 41 45 50 49 25]
  [7 50 27 30 50 50 50 21 50 50 38 32 50 50 50 50 17 31 50 39 13 29 40 0 24 22 50 50 28 31 44 25 23 33 50 50 7 36 13 17]
  [18 50 39 50 50 50 50 43 50 50 50 50 50 50 50 50 41 40 50 39 20 14 50 24 0 34 50 50 18 49 50 46 33 50 50 50 20 50 23 42]
  [22 50 5 28 50 50 50 17 50 50 50 41 50 50 50 50 31 10 50 21 34 45 50 22 34 0 50 50 24 50 22 18 45 48 42 50 28 16 12 26]
  [50 50 50 50 50 35 8 50 43 50 29 37 50 50 22 50 49 50 26 50 50 50 28 50 50 50 0 50 50 39 50 50 50 32 50 50 50 50 50 50]
  [50 21 50 38 27 42 50 45 32 49 50 50 15 27 50 33 50 50 49 50 50 50 50 50 50 50 50 0 50 50 45 41 50 50 48 15 50 42 50 50]
  [22 50 28 49 50 50 50 38 50 50 50 50 50 50 50 50 44 26 50 22 31 32 50 28 18 24 50 50 0 50 40 40 46 50 50 50 28 38 18 42]
  [36 50 50 38 50 50 37 39 50 50 11 24 50 50 50 50 20 50 44 50 29 44 25 31 49 50 39 50 50 0 50 43 18 14 50 50 31 50 43 27]
  [44 50 17 37 50 50 50 30 50 29 50 50 50 50 50 34 49 14 50 22 50 50 50 44 50 22 50 45 40 50 0 28 50 50 20 50 50 10 34 43]
  [29 39 17 10 50 49 50 4 42 50 45 27 50 50 50 50 23 23 47 37 38 50 35 25 46 18 50 41 40 43 28 0 45 36 46 40 33 18 24 16]
  [26 50 50 45 50 50 50 41 50 50 29 37 50 50 50 50 25 50 50 50 14 26 41 23 33 45 50 50 46 18 50 45 0 29 50 50 19 50 35 30]
  [40 47 50 29 50 39 28 34 41 50 9 12 50 50 42 50 17 50 31 50 37 50 12 33 50 48 32 50 50 14 50 36 29 0 50 50 36 50 44 22]
  [50 50 37 50 50 50 50 49 50 9 50 50 50 50 50 23 50 33 50 35 50 50 50 50 50 42 50 48 50 50 20 46 50 50 0 50 50 29 50 50]
  [50 6 50 33 30 27 50 43 17 50 50 41 27 28 46 48 50 50 34 50 50 50 41 50 50 50 50 15 50 50 50 40 50 50 50 0 50 47 50 47]
  [7 50 33 37 50 50 50 28 50 50 40 37 50 50 50 50 22 37 50 43 6 22 45 7 20 28 50 50 28 31 50 33 19 36 50 50 0 42 17 23]
  [37 48 11 27 50 50 50 20 50 37 50 45 50 50 50 39 39 12 50 25 48 50 50 36 50 16 50 42 38 50 10 18 50 50 29 47 42 0 27 33]
  [10 50 17 32 50 50 50 21 50 50 50 40 50 50 50 50 27 20 50 27 23 34 49 13 23 12 50 50 18 43 34 24 35 44 50 50 17 27 0 24]
  [24 44 28 14 50 47 47 12 43 50 30 16 50 50 50 50 7 35 42 47 28 45 25 17 42 26 50 50 42 27 43 16 30 22 50 47 23 33 24 0]
];
