  [28 47 50 50 30 50 36 50 41 50 39 50 33 42 50 39 0 50 50 44 16 36 50 23 50 50 19 38 50 50 45 47 50 26 50 15 50 26 48 50]
  [50 42 50 50 36 50 22 50 50 15 16 50 50 50 45 34 50 0 28 30 50 50 47 50 50 50 50 50 50 50 50 50 50 33 50 39 50 50 50 11]
  [50 50 50 28 31 50 26 50 50 16 26 50 50 50 24 50 50 28 0 16 50 50 50 44 50 50 50 47 50 50 50 40 50 49 50 45 47 50 30 17]
  [50 50 40 21 14 41 16 43 50 26 19 50 50 50 15 49 44 30 16 0 50 50 50 28 50 47 36 33 50 50 50 28 50 38 50 30 36 50 19 22]
  [39 39 50 50 43 50 45 50 50 50 47 50 17 26 50 35 16 50 50 50 0 29 45 39 48 50 35 50 44 50 50 50 50 27 50 27 50 24 50 50]
  [38 50 50 50 50 50 50 50 50 50 50 50 28 32 50 50 36 50 50 50 29 0 50 50 50 50 48 50 50 50 50 50 50 50 50 50 50 13 50 50]
  [50 7 50 50 50 50 50 50 50 50 48 50 43 45 50 18 50 47 50 50 45 50 0 50 16 50 50 50 9 50 50 50 50 32 50 49 50 50 50 50]
  [29 50 36 32 15 32 28 34 30 50 34 34 50 50 29 50 23 50 44 28 39 50 50 0 50 36 8 17 50 37 36 24 44 35 46 18 30 43 25 45]
  [50 21 50 50 50 50 50 50 50 50 50 50 40 39 50 31 50 50 50 50 48 50 16 50 0 50 50 50 7 50 50 50 50 44 50 50 50 50 50 50]
  [42 50 11 31 44 6 50 4 24 50 50 10 50 50 35 50 50 50 50 47 50 50 50 36 50 0 37 19 50 15 29 20 9 50 10 50 12 50 29 50]
  [21 50 39 39 22 35 34 37 26 50 40 33 50 50 36 50 19 50 50 36 35 48 50 8 50 37 0 20 50 35 31 29 45 37 47 20 34 36 32 50]
  [32 50 20 25 26 15 40 18 22 50 45 19 50 50 24 50 38 50 47 33 50 50 50 17 50 19 20 0 50 24 29 11 28 50 29 35 14 50 19 50]
  [50 14 50 50 50 50 50 50 50 50 50 50 39 39 50 24 50 50 50 50 44 50 9 50 7 50 50 50 0 50 50 50 50 37 50 50 50 50 50 50]
  [32 50 26 44 49 20 50 19 12 50 50 6 50 50 46 50 50 50 50 50 50 50 50 37 50 15 35 24 50 0 15 30 15 50 17 50 25 50 40 50]
  [20 50 38 50 50 32 50 32 7 50 50 19 50 50 50 50 45 50 50 50 50 50 50 36 50 29 31 29 50 15 0 39 30 50 32 50 36 44 47 50]
  [44 50 14 14 26 14 39 16 32 50 44 25 50 50 16 50 47 50 40 28 50 50 50 24 50 20 29 11 50 30 39 0 29 50 29 40 8 50 9 49]
  [46 50 18 40 50 15 50 13 27 50 50 13 50 50 43 50 50 50 50 50 50 50 50 44 50 9 45 28 50 15 30 29 0 50 2 50 21 50 37 50]
  [50 25 50 50 29 50 23 50 50 44 23 50 39 46 50 15 26 33 49 38 27 50 32 35 44 50 37 50 37 50 50 50 50 0 50 17 50 49 50 37]
  [48 50 18 40 50 16 50 14 29 50 50 15 50 50 44 50 50 50 50 50 50 50 50 46 50 10 47 29 50 17 32 29 2 50 0 50 21 50 38 50]
  [38 42 50 43 17 50 20 50 46 46 24 50 43 50 39 32 15 39 45 30 27 50 49 18 50 50 20 35 50 50 50 40 50 17 50 0 47 41 38 39]
  [44 50 6 20 34 6 47 8 30 50 50 19 50 50 23 50 50 50 47 36 50 50 50 30 50 12 34 14 50 25 36 8 21 50 21 47 0 50 17 50]
  [25 50 50 50 50 50 50 50 45 50 50 50 31 37 50 50 26 50 50 50 24 13 50 43 50 50 36 50 50 50 44 50 50 49 50 41 50 0 50 50]
  [50 50 21 7 22 23 33 25 40 44 37 34 50 50 6 50 48 50 30 19 50 50 50 25 50 29 32 19 50 40 47 9 37 50 38 38 17 50 0 41]
  [50 50 50 40 30 50 19 50 50 8 15 50 50 50 36 41 50 11 17 22 50 50 50 45 50 50 50 50 50 50 50 49 50 37 50 39 50 50 41 0]
];
