  [30 21 50 10 50 50 28 50 28 50 14 50 35 50 50 7 50 30 50 50 50 50 11 50 32 50 50 50 9 43 50 0 42 34 50 50 47 12 28 31]
  [42 36 50 33 33 46 30 50 41 50 50 45 34 42 50 41 25 38 27 38 35 39 32 45 33 25 50 39 47 5 48 42 0 36 50 50 14 31 19 44]
  [10 47 50 32 48 50 48 50 10 50 33 50 2 50 48 28 50 5 50 50 40 28 27 50 3 50 50 50 32 33 50 34 36 0 50 50 29 33 40 10]
  [50 39 17 50 50 40 32 50 50 50 50 16 50 47 50 50 28 50 50 50 50 50 50 50 50 35 50 25 50 50 50 50 50 50 0 50 50 50 39 50]
  [50 50 50 50 24 50 50 50 50 19 50 50 50 50 20 50 50 50 50 50 21 31 50 27 50 50 50 50 50 50 50 50 50 50 50 0 43 50 50 50]
  [38 46 50 39 24 50 42 50 37 50 50 50 28 49 44 44 38 33 31 44 22 26 36 39 28 37 50 50 50 9 50 47 14 29 50 43 0 38 31 39]
  [32 14 50 2 50 50 18 50 30 50 25 50 33 50 50 14 41 30 50 50 50 50 6 50 30 47 50 50 20 33 50 12 31 33 50 50 38 0 17 33]
  [42 17 45 19 50 50 11 50 40 50 41 40 39 50 50 30 25 39 42 49 50 50 21 50 37 30 50 38 36 23 50 28 19 40 39 50 31 17 0 43]
  [1 47 50 32 50 50 50 50 3 50 25 50 12 50 50 23 50 6 50 50 50 37 27 50 11 50 50 50 26 41 50 31 44 10 50 50 39 33 43 0]
];
